,GEO.id,GEO.id2,GEO.display-label,Borough,Total_Housing_unit
560,1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",BROOKLYN,946
561,1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",BROOKLYN,1235
562,1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",BROOKLYN,1186
563,1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",BROOKLYN,1399
564,1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",BROOKLYN,1029
565,1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",BROOKLYN,1890
566,1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",BROOKLYN,1259
567,1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",BROOKLYN,1799
568,1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",BROOKLYN,1244
569,1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",BROOKLYN,1784
570,1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",BROOKLYN,670
571,1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",BROOKLYN,1783
572,1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",BROOKLYN,1317
573,1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",BROOKLYN,1588
574,1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",BROOKLYN,1343
575,1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",BROOKLYN,95
576,1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",BROOKLYN,1181
577,1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",BROOKLYN,2115
578,1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",BROOKLYN,1172
579,1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",BROOKLYN,1247
580,1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",BROOKLYN,1498
581,1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",BROOKLYN,1607
582,1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",BROOKLYN,1442
583,1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",BROOKLYN,1012
584,1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",BROOKLYN,1548
585,1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",BROOKLYN,625
586,1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",BROOKLYN,1921
587,1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",BROOKLYN,2037
588,1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",BROOKLYN,1733
589,1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",BROOKLYN,1358
590,1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",BROOKLYN,953
591,1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",BROOKLYN,1357
592,1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",BROOKLYN,1182
593,1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",BROOKLYN,1556
594,1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",BROOKLYN,1791
595,1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",BROOKLYN,1603
596,1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",BROOKLYN,2835
597,1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",BROOKLYN,689
598,1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",BROOKLYN,2236
599,1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",BROOKLYN,841
600,1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",BROOKLYN,795
601,1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",BROOKLYN,1359
602,1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",BROOKLYN,2459
603,1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",BROOKLYN,1974
604,1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",BROOKLYN,2623
605,1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",BROOKLYN,1657
606,1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",BROOKLYN,1708
607,1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",BROOKLYN,1459
608,1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",BROOKLYN,2224
609,1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",BROOKLYN,1518
610,1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",BROOKLYN,2652
611,1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",BROOKLYN,2592
612,1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",BROOKLYN,1347
613,1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",BROOKLYN,1109
614,1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",BROOKLYN,2529
615,1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",BROOKLYN,1807
616,1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",BROOKLYN,1621
617,1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",BROOKLYN,1397
618,1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",BROOKLYN,827
619,1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",BROOKLYN,1779
620,1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",BROOKLYN,1531
621,1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",BROOKLYN,2089
622,1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",BROOKLYN,669
623,1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",BROOKLYN,1135
624,1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",BROOKLYN,2891
625,1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",BROOKLYN,2210
626,1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",BROOKLYN,1234
627,1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",BROOKLYN,1638
628,1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",BROOKLYN,816
629,1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",BROOKLYN,2195
630,1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",BROOKLYN,1524
631,1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",BROOKLYN,1791
632,1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",BROOKLYN,504
633,1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",BROOKLYN,2088
634,1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",BROOKLYN,2851
635,1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",BROOKLYN,2163
636,1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",BROOKLYN,1514
637,1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",BROOKLYN,2919
638,1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",BROOKLYN,983
639,1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",BROOKLYN,2339
640,1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",BROOKLYN,1771
641,1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",BROOKLYN,2147
642,1400000US36047036100,36047036100,"Census Tract 361, Kings County, New York",BROOKLYN,1127
643,1400000US36047036200,36047036200,"Census Tract 362, Kings County, New York",BROOKLYN,1444
644,1400000US36047036300,36047036300,"Census Tract 363, Kings County, New York",BROOKLYN,1857
645,1400000US36047036400,36047036400,"Census Tract 364, Kings County, New York",BROOKLYN,957
646,1400000US36047036501,36047036501,"Census Tract 365.01, Kings County, New York",BROOKLYN,1303
647,1400000US36047036502,36047036502,"Census Tract 365.02, Kings County, New York",BROOKLYN,532
648,1400000US36047036600,36047036600,"Census Tract 366, Kings County, New York",BROOKLYN,1533
649,1400000US36047036700,36047036700,"Census Tract 367, Kings County, New York",BROOKLYN,542
650,1400000US36047036900,36047036900,"Census Tract 369, Kings County, New York",BROOKLYN,2145
651,1400000US36047037000,36047037000,"Census Tract 370, Kings County, New York",BROOKLYN,1743
652,1400000US36047037100,36047037100,"Census Tract 371, Kings County, New York",BROOKLYN,1781
653,1400000US36047037300,36047037300,"Census Tract 373, Kings County, New York",BROOKLYN,1691
654,1400000US36047037401,36047037401,"Census Tract 374.01, Kings County, New York",BROOKLYN,1862
655,1400000US36047037402,36047037402,"Census Tract 374.02, Kings County, New York",BROOKLYN,2105
656,1400000US36047037500,36047037500,"Census Tract 375, Kings County, New York",BROOKLYN,1334
657,1400000US36047037700,36047037700,"Census Tract 377, Kings County, New York",BROOKLYN,1743
658,1400000US36047037900,36047037900,"Census Tract 379, Kings County, New York",BROOKLYN,1664
659,1400000US36047038100,36047038100,"Census Tract 381, Kings County, New York",BROOKLYN,2195
660,1400000US36047038200,36047038200,"Census Tract 382, Kings County, New York",BROOKLYN,2234
661,1400000US36047038300,36047038300,"Census Tract 383, Kings County, New York",BROOKLYN,1907
662,1400000US36047038500,36047038500,"Census Tract 385, Kings County, New York",BROOKLYN,1676
663,1400000US36047038600,36047038600,"Census Tract 386, Kings County, New York",BROOKLYN,1289
664,1400000US36047038700,36047038700,"Census Tract 387, Kings County, New York",BROOKLYN,1647
665,1400000US36047038800,36047038800,"Census Tract 388, Kings County, New York",BROOKLYN,1520
666,1400000US36047038900,36047038900,"Census Tract 389, Kings County, New York",BROOKLYN,1223
667,1400000US36047039000,36047039000,"Census Tract 390, Kings County, New York",BROOKLYN,895
668,1400000US36047039100,36047039100,"Census Tract 391, Kings County, New York",BROOKLYN,1099
669,1400000US36047039200,36047039200,"Census Tract 392, Kings County, New York",BROOKLYN,1104
670,1400000US36047039300,36047039300,"Census Tract 393, Kings County, New York",BROOKLYN,1412
671,1400000US36047039400,36047039400,"Census Tract 394, Kings County, New York",BROOKLYN,809
672,1400000US36047039500,36047039500,"Census Tract 395, Kings County, New York",BROOKLYN,1366
673,1400000US36047039600,36047039600,"Census Tract 396, Kings County, New York",BROOKLYN,806
674,1400000US36047039700,36047039700,"Census Tract 397, Kings County, New York",BROOKLYN,1450
675,1400000US36047039800,36047039800,"Census Tract 398, Kings County, New York",BROOKLYN,938
676,1400000US36047039900,36047039900,"Census Tract 399, Kings County, New York",BROOKLYN,1540
677,1400000US36047040000,36047040000,"Census Tract 400, Kings County, New York",BROOKLYN,1191
678,1400000US36047040100,36047040100,"Census Tract 401, Kings County, New York",BROOKLYN,1358
679,1400000US36047040200,36047040200,"Census Tract 402, Kings County, New York",BROOKLYN,986
680,1400000US36047040300,36047040300,"Census Tract 403, Kings County, New York",BROOKLYN,1473
681,1400000US36047040400,36047040400,"Census Tract 404, Kings County, New York",BROOKLYN,909
682,1400000US36047040500,36047040500,"Census Tract 405, Kings County, New York",BROOKLYN,634
683,1400000US36047040600,36047040600,"Census Tract 406, Kings County, New York",BROOKLYN,1232
684,1400000US36047040700,36047040700,"Census Tract 407, Kings County, New York",BROOKLYN,0
685,1400000US36047040800,36047040800,"Census Tract 408, Kings County, New York",BROOKLYN,1105
686,1400000US36047040900,36047040900,"Census Tract 409, Kings County, New York",BROOKLYN,1398
687,1400000US36047041000,36047041000,"Census Tract 410, Kings County, New York",BROOKLYN,743
688,1400000US36047041100,36047041100,"Census Tract 411, Kings County, New York",BROOKLYN,1313
689,1400000US36047041200,36047041200,"Census Tract 412, Kings County, New York",BROOKLYN,1137
690,1400000US36047041300,36047041300,"Census Tract 413, Kings County, New York",BROOKLYN,1442
691,1400000US36047041401,36047041401,"Census Tract 414.01, Kings County, New York",BROOKLYN,554
692,1400000US36047041402,36047041402,"Census Tract 414.02, Kings County, New York",BROOKLYN,696
693,1400000US36047041500,36047041500,"Census Tract 415, Kings County, New York",BROOKLYN,1450
694,1400000US36047041600,36047041600,"Census Tract 416, Kings County, New York",BROOKLYN,826
695,1400000US36047041700,36047041700,"Census Tract 417, Kings County, New York",BROOKLYN,1493
696,1400000US36047041800,36047041800,"Census Tract 418, Kings County, New York",BROOKLYN,868
697,1400000US36047041900,36047041900,"Census Tract 419, Kings County, New York",BROOKLYN,1435
698,1400000US36047042000,36047042000,"Census Tract 420, Kings County, New York",BROOKLYN,559
699,1400000US36047042100,36047042100,"Census Tract 421, Kings County, New York",BROOKLYN,1435
700,1400000US36047042200,36047042200,"Census Tract 422, Kings County, New York",BROOKLYN,1178
701,1400000US36047042300,36047042300,"Census Tract 423, Kings County, New York",BROOKLYN,1414
702,1400000US36047042400,36047042400,"Census Tract 424, Kings County, New York",BROOKLYN,1435
703,1400000US36047042500,36047042500,"Census Tract 425, Kings County, New York",BROOKLYN,1157
704,1400000US36047042600,36047042600,"Census Tract 426, Kings County, New York",BROOKLYN,1521
705,1400000US36047042700,36047042700,"Census Tract 427, Kings County, New York",BROOKLYN,1847
706,1400000US36047042800,36047042800,"Census Tract 428, Kings County, New York",BROOKLYN,1540
707,1400000US36047042900,36047042900,"Census Tract 429, Kings County, New York",BROOKLYN,1989
708,1400000US36047043000,36047043000,"Census Tract 430, Kings County, New York",BROOKLYN,1383
709,1400000US36047043100,36047043100,"Census Tract 431, Kings County, New York",BROOKLYN,1862
710,1400000US36047043200,36047043200,"Census Tract 432, Kings County, New York",BROOKLYN,1644
711,1400000US36047043300,36047043300,"Census Tract 433, Kings County, New York",BROOKLYN,1443
712,1400000US36047043400,36047043400,"Census Tract 434, Kings County, New York",BROOKLYN,1261
713,1400000US36047043500,36047043500,"Census Tract 435, Kings County, New York",BROOKLYN,1558
714,1400000US36047043600,36047043600,"Census Tract 436, Kings County, New York",BROOKLYN,1683
715,1400000US36047043700,36047043700,"Census Tract 437, Kings County, New York",BROOKLYN,1848
716,1400000US36047043800,36047043800,"Census Tract 438, Kings County, New York",BROOKLYN,1006
717,1400000US36047043900,36047043900,"Census Tract 439, Kings County, New York",BROOKLYN,1386
718,1400000US36047044000,36047044000,"Census Tract 440, Kings County, New York",BROOKLYN,986
719,1400000US36047044100,36047044100,"Census Tract 441, Kings County, New York",BROOKLYN,1991
720,1400000US36047044200,36047044200,"Census Tract 442, Kings County, New York",BROOKLYN,919
721,1400000US36047044300,36047044300,"Census Tract 443, Kings County, New York",BROOKLYN,1973
722,1400000US36047044400,36047044400,"Census Tract 444, Kings County, New York",BROOKLYN,1232
723,1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",BROOKLYN,1726
724,1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",BROOKLYN,719
725,1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",BROOKLYN,820
726,1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",BROOKLYN,800
727,1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",BROOKLYN,1174
728,1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",BROOKLYN,154
729,1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",BROOKLYN,939
730,1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",BROOKLYN,691
731,1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",BROOKLYN,642
732,1400000US36047045600,36047045600,"Census Tract 456, Kings County, New York",BROOKLYN,863
733,1400000US36047045800,36047045800,"Census Tract 458, Kings County, New York",BROOKLYN,581
734,1400000US36047046000,36047046000,"Census Tract 460, Kings County, New York",BROOKLYN,1264
735,1400000US36047046201,36047046201,"Census Tract 462.01, Kings County, New York",BROOKLYN,1118
736,1400000US36047046202,36047046202,"Census Tract 462.02, Kings County, New York",BROOKLYN,627
737,1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",BROOKLYN,686
738,1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",BROOKLYN,539
739,1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",BROOKLYN,737
740,1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",BROOKLYN,827
741,1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",BROOKLYN,787
742,1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",BROOKLYN,988
743,1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",BROOKLYN,1802
744,1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",BROOKLYN,1265
745,1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",BROOKLYN,1120
746,1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",BROOKLYN,1451
747,1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",BROOKLYN,1967
748,1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",BROOKLYN,1643
749,1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",BROOKLYN,995
750,1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",BROOKLYN,985
751,1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",BROOKLYN,1480
752,1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",BROOKLYN,1558
753,1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",BROOKLYN,2162
754,1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",BROOKLYN,2781
755,1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",BROOKLYN,1140
756,1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",BROOKLYN,3380
757,1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",BROOKLYN,2039
758,1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",BROOKLYN,1341
759,1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",BROOKLYN,1429
760,1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",BROOKLYN,1494
761,1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",BROOKLYN,1726
762,1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",BROOKLYN,949
763,1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",BROOKLYN,1600
764,1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",BROOKLYN,1470
765,1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",BROOKLYN,1106
766,1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",BROOKLYN,1271
767,1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",BROOKLYN,2091
768,1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",BROOKLYN,2000
769,1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",BROOKLYN,2026
770,1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",BROOKLYN,565
771,1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",BROOKLYN,1486
772,1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",BROOKLYN,969
773,1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",BROOKLYN,2569
774,1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",BROOKLYN,719
775,1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",BROOKLYN,1520
776,1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",BROOKLYN,1907
777,1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",BROOKLYN,1794
778,1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",BROOKLYN,2540
779,1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",BROOKLYN,2134
780,1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",BROOKLYN,2872
781,1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",BROOKLYN,842
782,1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",BROOKLYN,1977
783,1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",BROOKLYN,1395
784,1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",BROOKLYN,1107
785,1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",BROOKLYN,1485
786,1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",BROOKLYN,2465
787,1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",BROOKLYN,1522
788,1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",BROOKLYN,2437
789,1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",BROOKLYN,1210
790,1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",BROOKLYN,1805
791,1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",BROOKLYN,2524
792,1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",BROOKLYN,718
793,1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",BROOKLYN,1024
794,1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",BROOKLYN,1197
795,1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",BROOKLYN,1704
796,1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",BROOKLYN,1017
797,1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",BROOKLYN,1787
798,1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",BROOKLYN,1382
799,1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",BROOKLYN,1163
800,1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",BROOKLYN,701
801,1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",BROOKLYN,2107
802,1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",BROOKLYN,835
803,1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",BROOKLYN,1645
804,1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",BROOKLYN,191
805,1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",BROOKLYN,1344
806,1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",BROOKLYN,2419
807,1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",BROOKLYN,1999
808,1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",BROOKLYN,1676
809,1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",BROOKLYN,799
810,1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",BROOKLYN,1463
811,1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",BROOKLYN,1551
812,1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",BROOKLYN,2400
813,1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",BROOKLYN,1479
814,1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",BROOKLYN,1509
815,1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",BROOKLYN,1714
816,1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",BROOKLYN,2975
817,1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",BROOKLYN,1373
818,1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",BROOKLYN,1254
819,1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",BROOKLYN,1004
820,1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",BROOKLYN,1504
821,1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",BROOKLYN,1586
822,1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",BROOKLYN,604
823,1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",BROOKLYN,2180
824,1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",BROOKLYN,1102
825,1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",BROOKLYN,1729
826,1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",BROOKLYN,1073
827,1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",BROOKLYN,578
828,1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",BROOKLYN,811
829,1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",BROOKLYN,1488
830,1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",BROOKLYN,2154
831,1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",BROOKLYN,2321
832,1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",BROOKLYN,1192
833,1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",BROOKLYN,1027
834,1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",BROOKLYN,2185
835,1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",BROOKLYN,1097
836,1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",BROOKLYN,1188
837,1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",BROOKLYN,521
838,1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",BROOKLYN,1312
839,1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",BROOKLYN,1056
840,1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",BROOKLYN,1561
841,1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",BROOKLYN,865
842,1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",BROOKLYN,1484
843,1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",BROOKLYN,819
844,1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",BROOKLYN,691
845,1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",BROOKLYN,2010
846,1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",BROOKLYN,1687
847,1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",BROOKLYN,957
848,1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",BROOKLYN,3162
849,1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",BROOKLYN,2170
850,1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",BROOKLYN,1177
851,1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",BROOKLYN,1303
852,1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",BROOKLYN,2873
853,1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",BROOKLYN,1202
854,1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",BROOKLYN,1824
855,1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",BROOKLYN,2268
856,1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",BROOKLYN,598
857,1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",BROOKLYN,3282
858,1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",BROOKLYN,441
859,1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",BROOKLYN,580
860,1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",BROOKLYN,795
861,1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",BROOKLYN,1564
862,1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",BROOKLYN,1192
863,1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",BROOKLYN,2078
864,1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",BROOKLYN,736
865,1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",BROOKLYN,514
866,1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",BROOKLYN,737
867,1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",BROOKLYN,627
868,1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",BROOKLYN,962
869,1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",BROOKLYN,878
870,1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",BROOKLYN,702
871,1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",BROOKLYN,717
872,1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",BROOKLYN,529
873,1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",BROOKLYN,516
874,1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",BROOKLYN,617
875,1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",BROOKLYN,648
876,1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",BROOKLYN,787
877,1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",BROOKLYN,758
